Corporation;52WeekLow;52WeekHigh;ShortRatio;ShortPercent;PriceToEarningsRatio;PriceToBookRatio;ShareYield;50DayMovingAverage;200DayMovingAverage;Country;OperativeMarge;BETA;EmployeeCount
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RenrenInc;0.45;7.5;0.29;0.0;0.7519;1.3725;9.0965;5.5494;3.9135;China;-0.3072;1.9507;820
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmericanStatesWaterCompany;64.2924;95.4264;3.8;0.5714;34.4703;4.4879;0.0174;75.6891;76.9106;United States;0.2698;-0.084;841
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HessMidstreamLP;5.2883;23.3777;3.77;1.4104;10.694;2.8957;0.0924;19.3474;17.8551;United States;0.4989;2.3132;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KosmosEnergyLtd;0.5;6.6747;2.42;0.0;9.1892;2.1913;0.1614;1.9968;1.561;United States;-0.1582;3.7643;360
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EquityLifeStyleProperties,Inc;40.9815;75.7327;1.43;0.6432;52.756;9.1149;0.0216;60.9391;63.2531;United States;0.322;0.4336;4200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NexaResourcesS.A;2.565;10.02;4.14;0.0;21.3373;0.8289;0.0397;8.2447;6.9119;Luxembourg;0.07200000000000001;1.6807;5760
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RobertHalfInternationalInc;31.7894;67.23;5.44;0.4772;21.8998;5.9385;0.0218;63.7559;56.0366;United States;0.0831;1.6714;16000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#QuestDiagnosticsIncorporated;71.765;131.1618;2.35;0.2686;14.6942;2.5317;0.0188;122.5415;119.1979;United States;0.1891;1.0682;47000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Anheuser-BuschInBevSA/NV;32.2701;82.676;3.89;0.4328;9.8681;2.3156;0.0208;68.9371;58.5591;Belgium;0.2682;1.2574;170000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CinemarkHoldings,Inc;5.71;33.7452;2.56;0.0;8.2945;1.9372;0.1065;15.6471;12.6087;United States;-0.2438;2.6126;12705
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BungeLimited;28.0425;66.71;2.58;0.3185;18.410999999999998;1.9375;0.0307;62.1309;50.6126;United States;0.0688;0.7265;25000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CignaCorporation;118.5;224.96;2.12;0.0021;14.6132;1.4955;0.0002;208.3894;186.3059;United States;0.0585;0.8609;73700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Schweitzer-MauduitInternational,Inc;19.215;42.58;3.22;0.5371;14.2589;2.0085;0.0438;37.8103;33.4716;United States;0.1363;1.0782;3400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#XinyuanRealEstateCo.,Ltd;1.6623;3.5748;0.13;1.1218;14.2857;0.1807;0.0455;2.335;2.1264;China;0.0366;1.5197;1947
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheSt.JoeCompany;15.2895;49.98;7.98;0.1242;73.5702;5.2519;0.0066;36.9594;25.8363;United States;0.2547;1.1764;55
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FortressTransportationAndInfrastructureInvestorsLLC;3.4168;23.49;1.25;1.2039;14.5173;1.6893;0.0563;21.7353;17.0862;United States;0.1785;1.9864;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SpireInc;50.0773;84.7055;3.66;0.6675;44.5031;1.4398;0.0406;64.4139;60.7154;United States;0.1815;0.1958;3583
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DevonEnergyCorporation;4.4727;25.4007;1.59;2.8095;6.6807;1.9398;0.0273;14.8679;11.5209;United States;-0.621;3.5055;1800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FranklinResources,Inc;14.3589;26.1663;5.5;0.41600000000000004;15.717;1.2372;0.0452;23.2191;21.651999999999997;United States;0.2537;1.2845;11800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ZimmerBiometHoldings,Inc;73.7819;164.88400000000001;2.12;0.1638;814.8235;2.6058;0.0063;148.5606;138.5532;United States;0.1291;1.3297;19900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SYNNEXCorporation;21.2143;85.38;1.34;0.0238;8.5916;1.043;0.021;74.6549;57.9593;United States;0.0392;1.6131;252000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GenieEnergyLtd;4.4122;9.5024;17.74;0.6609;14.4779;2.5916;0.0472;8.2168;8.3519;United States;0.0688;0.7071;286
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#StandardMotorProducts,Inc;35.3215;55.29;1.64;0.1597;15.431;1.7054;0.0247;46.6291;45.1051;United States;0.0896;0.5297;4200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Ennis,Inc;13.457;21.3727;5.66;0.8491;16.8396;1.5092;0.0514;16.9976;17.1956;United States;0.0991;0.452;2505
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SunCokeEnergy,Inc;2.2143;6.249;3.93;2.6667;50.0;0.7328;0.0545;4.6538;3.6630000000000003;United States;0.055999999999999994;1.2084;1171
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CallawayGolfCompany;4.7469;25.2;8.77;0.0278;29.8226;3.3348;0.002;21.9268;19.3649;United States;0.0434;2.1585;4200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AgnicoEagleMinesLimited;30.6581;88.7477;0.94;0.609;26.6667;3.1005;0.02;72.9082;73.3763;Canada;0.3789;0.6373;6193
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OmnicomGroupInc;44.0431;77.5369;5.0;0.499;14.0631;4.9939;0.0417;62.3794;55.2501;United States;0.1373;0.8793;70000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PVHCorp;28.4;107.9381;1.77;0.125;8.1684;1.4265;0.0047;87.6074;64.1217;United States;0.0004;2.3486;21500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AppleHospitalityREIT,Inc;4.48;16.049;1.21;0.0;14.661;0.9482;0.1737;12.1215;10.5616;United States;-0.0466;1.3234;67
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FMCCorporation;55.7159;121.7689;1.74;0.2752;30.0706;4.9642;0.0167;115.4588;108.3061;United States;0.2391;1.031;6400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ArgoGroupInternationalHoldings,Ltd;24.3789;68.3256;2.07;0.0;45.2109;0.8995;0.0282;40.4753;36.2341;Bermuda;-0.0523;0.8756;1447
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WasteConnections,Inc;70.4501;111.04;1.46;0.2857;131.3316;4.0295;0.008;103.3818;100.7552;;0.1648;0.6743;18204
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LATAMAirlinesGroupS.A;0.6;9.7079;2.7;0.0887;3.8213;11.7749;0.0446;1.5319;1.9533;;0.0658;1.9173;42589
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CantelMedicalCorp;20.81;80.91;6.98;0.055;104.3122;4.3215;0.0066;67.5774;53.008;United States;0.1141;1.4693;3669
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ChathamLodgingTrust;3.44;17.9609;5.55;2.2;17.9231;0.7786;0.1918;11.1653;7.9077;United States;-0.1813;2.0919;39
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DigitalRealtyTrust,Inc;102.4327;162.8052;2.95;0.7191;64.172;2.303;0.0321;136.1576;146.0238;United States;0.1604;0.0987;1550
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NaturalResourcePartnersL.P;8.1747;20.706999999999997;1.54;0.0;2.9819;0.4717;0.129;14.6032;12.2957;United States;-1.4116;0.7801;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CedarRealtyTrust,Inc;3.3514;18.925;0.84;0.1818;55.2;0.4281;0.0263;8.9038;6.8024;United States;0.2237;1.4436;74
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HEICOCorporation;51.7297;137.97;3.38;0.1048;51.1179;9.0167;0.0014;131.0697;95.70100000000001;United States;0.2111;1.1717;5200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LTCProperties,Inc;23.2077;47.8561;2.9;0.318;17.0284;1.9962;0.0586;38.4162;36.8985;United States;0.5293;0.8756;22
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FBLFinancialGroup,Inc;28.026;55.4009;3.89;0.8706;16.3532;0.7976;0.0381;52.6064;44.7798;United States;0.1317;0.2336;1751
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Franco-NevadaCorporation;76.7352;165.4851;2.73;0.4204;90.4257;4.7871;0.0083;131.0671;141.1073;Canada;0.2818;0.4919;38
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MedtronicPlc;70.4609;119.3211;1.26;0.623;42.7518;3.0597;0.0198;113.2174;104.1501;Ireland;0.1463;0.7003;90000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Cactus,Inc;8.0628;34.7361;1.91;0.3564;25.5588;5.7798;0.0138;25.7221;21.9968;United States;0.2367;2.4887;1100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ContinentalResources,Inc;6.9;36.1363;5.85;0.0935;16.1963;0.9952;0.022000000000000002;16.525;15.6842;United States;-0.0149;3.4551;1260
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Insperity,Inc;22.1871;95.3437;2.86;0.33899999999999997;20.7176;79.4849;0.0197;86.42;73.3393;United States;0.0499;1.5328;232553
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmericanHomes4Rent;17.4365;32.04;2.05;0.7407;109.6654;1.5937;0.0068;29.0647;28.3843;United States;0.2051;0.5622;1324
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ComfortSystemsUSA,Inc;27.4239;58.0058;3.78;0.1155;13.7135;2.8713;0.0084;51.6153;49.2353;United States;0.0645;1.0703;12000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FedExCorporation;87.818;304.97700000000003;1.18;0.1906;28.0337;3.2710000000000004;0.01;282.2473;230.4073;United States;0.0562;1.3533;324000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EcolabInc;123.757;229.7947;3.32;0.4118;53.4958;10.2566;0.0089;217.4438;203.9762;United States;0.1423;1.0299;45000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AlgonquinPower&UtilitiesCorp;9.6706;16.67;10.95;0.9624;19.679000000000002;2.0899;0.0389;15.7424;14.4387;Canada;0.214;0.2359;2469
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#JohnWiley&Sons,Inc;29.3414;47.6504;0.21;0.0;14.9496;2.4930000000000003;0.03;39.9391;35.5647;United States;0.115;0.7433;6900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LambWestonHoldings,Inc;38.6325;95.266;2.96;0.6715;34.0866;34.2266;0.0119;75.2424;68.1654;United States;0.1635;0.7704;7700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JonesLangLaSalleIncorporated;78.29;178.55;3.2;0.0514;18.1937;1.5159;0.0083;143.2376;113.626;United States;0.0795;1.4756;93400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SimpsonManufacturingCo.,Inc;46.6071;104.0879;4.34;0.218;22.1919;4.198;0.0098;92.4715;92.9185;United States;0.19699999999999998;1.2614;3337
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Neenah,Inc;32.4319;69.8847;1.98;0.7642;13.3192;2.5327;0.034;51.7727;45.7363;United States;0.0807;1.4693;2324
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JabilInc;17.4981;43.98;3.52;0.0928;30.6854;3.259;0.0075;40.1962;35.3923;United States;0.0308;1.3192;260000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ALLETE,Inc;47.1818;81.283;2.5;0.7243;17.3314;1.3467;0.0418;56.5835;56.0641;United States;0.1503;0.3942;1322
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EliLillyAndCompany;115.3609;173.9;1.61;0.4284;27.6243;33.0282;0.0201;154.63;152.6892;United States;0.2776;0.3354;35065
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#QuanexBuildingProductsCorporation;7.7866;22.93;7.18;0.2581;18.9487;2.0808;0.0144;21.5421;17.7954;United States;0.0659;1.6268;3767
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HealthcareTrustOfAmerica,Inc;19.8536;32.9642;5.65;0.7515;183.6;1.8691;0.0465;26.8268;26.3947;United States;0.2127;0.5496;303
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EquitransMidstreamCorporation;3.5477;12.4523;5.47;0.4034;150.2149;1.0659999999999998;0.0771;8.0897;8.8611;United States;0.6184;2.2848;800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TextronInc;20.2296;51.4186;2.99;0.0519;40.8883;1.9164;0.0017;46.8091;38.688;United States;0.055999999999999994;1.7591;32200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EmpireStateRealtyTrust,Inc;5.19;13.9421;3.12;0.3043;9319.999;2.5503;0.0764;9.3788;7.1668;United States;0.1457;1.2425;831
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NACCOIndustries,Inc;17.8217;47.6996;3.6;0.1909;6.9503;0.6209;0.0293;26.6985;22.7539;United States;-0.2772;0.8913;400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DanaherCorporation;119.1054;248.1173;1.6;0.1311;44.7863;4.5815;0.0032;223.95;210.0086;United States;0.1982;0.6866;60000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CrossAmericaPartnersLP;6.105;17.95;1.11;0.7447;6.13;5.3991;0.1226;17.0421;15.3456;United States;0.0238;2.1953;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BadgerMeter,Inc;43.2942;96.0;11.83;0.4192;56.6627;7.7616;0.0077;85.5968;71.0391;United States;0.1527;0.747;1567
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#iStarInc;5.3381;16.5518;15.44;0.0;3.1051;1.2311;0.0296;14.5235;12.7427;United States;0.2681;0.8273;155
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GenpactLimited;19.2631;44.7452;4.56;0.1789;25.6894;4.4482;0.0094;41.0438;39.1584;Bermuda;0.1174;1.3265;96300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PublicServiceEnterpriseGroupIncorporated;33.8151;61.6178;1.16;0.5731;15.4642;1.8255;0.0336;57.7553;55.0391;United States;0.2562;0.5113;13000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RetailValueInc;8.2574;36.4038;0.77;0.0;11.6735;0.4547;0.0766;14.48;13.1702;United States;0.1883;1.9098;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#KBR,Inc;11.8598;31.3573;6.62;0.2381;55.975;2.5103;0.0129;28.4679;24.6751;United States;0.0542;1.4079;28000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CarpenterTechnologyCorporation;13.1982;47.4723;3.57;1.1111;905.5;0.9767;0.0281;26.9582;22.516;United States;0.0287;2.2787;4600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DICK'SSportingGoods,Inc;12.9625;62.9268;3.87;0.3444;13.1886;2.3687;0.0222;55.3703;51.7896;United States;0.0797;1.6672;15300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RexnordCorporation;18.7277;40.15;2.3;0.172;30.9483;3.3813;0.0081;38.2176;32.3094;United States;0.1456;1.4556;6800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#RepublicServices,Inc;64.12100000000001;103.3291;1.56;0.4756;30.1786;3.6415;0.0177;96.8259;91.3544;United States;0.1781;0.6546;36000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ChubbLimited;85.1724;161.6373;1.47;0.4828;30.4913;1.2068;0.0205;151.5018;132.3077;Switzerland;0.0742;0.6677;33000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Primerica,Inc;60.7845;141.15;3.82;0.1686;14.4197;3.0783;0.0119;134.2215;122.9895;United States;0.2635;1.4541;2201
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PzenaInvestmentManagement,Inc;3.4001;8.1863;3.32;1.5219;32.2;20.358;0.0164;7.0438;5.7204;United States;0.3974;1.4882;121
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WestRockCompany;21.08;45.58;1.65;0.3887;12.5585;1.0867;0.0184;43.5559;35.3669;United States;0.0725;1.3591;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#YumChinaHoldings,Inc;38.2532;60.8478;7.89;0.16899999999999998;30.6771;3.9979;0.0096;57.8115;54.1156;China;0.0727;0.8545;450000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FortiveCorporation;31.1269;74.1838;3.35;0.0724;46.3179;3.0591;0.004;70.0579;63.6913;United States;0.1609;1.2239;25000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IronMountainIncorporated;19.6945;31.5946;12.93;1.0395;64.087;9.0815;0.0839;28.2065;27.9451;United States;0.1932;0.8131;25000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Lowe'sCompanies,Inc;59.2218;180.051;2.46;0.2725;22.7062;29.2819;0.015;157.6168;156.0396;United States;0.1089;1.3601;300000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IngredionIncorporated;57.2088;94.8771;2.02;0.4171;15.5198;1.9380000000000002;0.0325;78.8674;79.5476;United States;0.1058;0.7517;11000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EnProIndustries,Inc;29.6224;76.66;3.63;0.4333;7.9461;1.4427;0.0138;72.5829;59.3289;United States;0.08199999999999999;1.5953;5300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AGCOCorporation;35.0666;99.5622;1.71;0.128;33.4215;2.3904;0.0071;88.9509;72.5614;United States;0.0639;1.222;20961
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheProgressiveCorporation;61.9551;102.05;2.23;0.7037;11.4564;3.25;0.0496;93.9779;91.1553;United States;0.1576;0.4262;41571
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TurningPointBrands,Inc;14.0231;47.95;6.6;0.4878;112.2418;7.6765;0.0045;41.67;32.8365;United States;0.1806;0.5579;466
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheWesternUnionCompany;16.8785;27.3275;7.9;0.5;12.9669;133.0169;0.040999999999999995;22.0073;22.147;United States;0.2046;0.9937;11500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#W.P.CareyInc;36.2246;83.4702;3.39;0.8039;27.3142;1.7928;0.0593;69.9791;68.5787;United States;0.4731;0.7585;204
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#VoyaFinancial,Inc;29.4945;62.958;11.82;0.5882;56.4118;0.7505;0.0102;57.7103;51.2657;United States;0.026000000000000002;1.4735;6000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GlobalPaymentsInc;105.20200000000001;215.7;3.65;0.1254;128.7627;2.0721;0.0036;196.7385;179.2919;United States;0.16699999999999998;1.1701;24000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PenskeAutomotiveGroup,Inc;19.8376;62.71;8.64;0.1579;10.7493;1.5193;0.0283;58.1109;50.3245;United States;0.0268;1.6247;22350
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CompassDiversified;10.1296;23.6815;0.61;0.0;3.7438;1.5605;0.0748;19.6571;17.9986;United States;0.0672;1.7475;4002
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Kohl'sCorporation;10.89;49.0048;1.6;0.0;43.3617;1.3077;0.1524;35.7241;24.838;United States;0.0065;2.0058;122000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WabashNationalCorporation;6.1718;19.17;17.16;0.8264;6.5309;2.4225;0.0184;17.653;13.664000000000001;United States;0.0251;1.8808;6900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SFLCorporationLtd;5.85;13.2892;1.94;0.8606;14.7711;0.8055;0.0955;6.6153;7.9816;Bermuda;0.4255;1.2352;11
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KNOTOffshorePartnersLP;7.7564;18.2767;0.54;1.0562;8.7711;0.7032;0.1381;14.7727;13.7087;United Kingdom;0.4426;1.294;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#IDACORP,Inc;71.691;111.0263;2.56;0.5574;19.6783;1.8669;0.0296;93.2759;89.3116;United States;0.2247;0.4136;1985
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#McCormick&Company,Incorporated;55.1092;104.4419;4.53;0.3113;33.8407;6.3417;0.0142;93.0173;95.4469;United States;0.1887;0.4409;12400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BallCorporation;50.976000000000006;102.6001;4.27;0.2098;60.0387;10.4662;0.0065;94.1556;83.3237;United States;0.1092;0.4625;18300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Rollins,Inc;20.3425;43.0;6.85;0.6281;77.2134;21.1099;0.0055;38.4289;35.9131;United States;0.1661;0.4352;14952
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CostamareInc;2.9885;10.1597;2.45;0.3738;5.4659;0.7126;0.0498;7.4582;5.985;Monaco;0.3999;1.8404;1700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FarmlandPartnersInc;4.9058;8.9773;9.19;0.3772;135.0;0.9135;0.0234;8.3341;7.1493;United States;0.4992;0.8457;12
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JohnsonControlsInternationalPlc;22.3351;47.0352;1.31;0.4622;55.4643;1.9057;0.0223;45.7532;41.1593;Ireland;0.0944;1.1654;97000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheTJXCompanies,Inc;32.72;68.89;1.32;0.46;109.791;14.4462;0.0152;64.9965;56.9271;United States;0.0313;0.9239;286000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WolverineWorldWide,Inc;12.050999999999998;34.0881;8.66;0.3077;79.1139;3.4119;0.0128;30.2218;26.4669;United States;0.0451;1.6646;4000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Phillips66PartnersLP;17.4509;59.0168;1.8;0.8997;6.7909;2.1481;0.1325;27.6333;27.6701;United States;0.4549;1.0829;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TCPipeLines,LP;17.3645;41.2328;1.89;0.6771;7.6633;2.9791;0.0883;30.5715;30.3808;United States;0.6667;0.9675;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#A.O.SmithCorporation;33.2975;58.66;4.01;0.4925;29.0366;5.2088;0.0185;55.0332;51.4007;United States;0.1438;1.0724;15100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AARCorp;8.5278;52.4941;4.19;0.0862;25.1127;1.1721;0.0088;26.4791;21.5596;United States;0.0155;1.7701;4200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KamanCorporation;28.9948;65.2126;5.82;0.3419;1393.4147;2.06;0.0139;54.9047;45.6239;United States;0.1227;1.2367;2935
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SummitHotelProperties,Inc;2.32;12.0507;2.29;4.5;14.0526;0.9379;0.1967;8.9918;6.4928;United States;-0.1903;2.4425;59
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Hillenbrand,Inc;13.3277;39.88;1.66;0.3317;14.0704;2.7334;0.0216;37.9115;31.5538;United States;0.13;1.5444;11000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RegionalManagementCorp;10.2402;30.62;4.72;0.0475;11.9154;1.1895;0.0268;27.7915;20.7443;United States;0.2215;1.4661;1638
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MeredithCorporation;10.01;32.8262;10.73;0.1725;30.4318;2.0269;0.1822;19.6273;15.1102;United States;0.1246;2.305;5290
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Phillips66;38.3817;102.9135;2.57;1.989;92.4776;1.5222;0.0515;65.9209;60.9774;United States;-0.0007;1.6499;14500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Maximus,Inc;45.8766;79.9035;2.03;0.3294;21.59;3.6046;0.0153;72.7085;71.9899;United States;0.0846;0.8325;34300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WyndhamHotels&Resorts,Inc;14.4314;61.0055;3.48;0.3164;28.0429;5.5262;0.0055;56.8038;50.7631;United States;0.28;1.8065;14200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ThorIndustries,Inc;31.5944;120.2679;11.13;0.3062;18.0528;2.2239;0.0176;95.1232;99.7459;United States;0.0539;2.4415;22250
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SchlumbergerLimited;11.6415;39.6982;1.27;1.0294;23.5503;2.6742;0.0229;21.625;18.7572;United States;0.0777;2.3003;82000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VulcanMaterialsCompany;65.0089;153.5009;1.8;0.2887;32.3609;3.2013;0.0092;141.9421;132.7452;United States;0.1852;0.6021;9173
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HuntsmanCorporation;11.9551;26.4114;1.89;0.8553;5.6317;1.7495;0.0259;25.3439;22.340999999999998;United States;0.0285;1.578;10000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LibertyOilfieldServicesInc;2.17;11.5;8.13;0.6956;18.1556;2.3917;0.0806;10.3273;7.8731;United States;-0.1175;3.3176;2571
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UbiquitiInc;109.4051;284.89;17.38;0.2017;55.7354;0.0;0.0057;258.845;200.4555;United States;0.3816;1.4535;1021
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#StewartInformationServicesCorporation;19.8067;52.07;2.83;0.2395;12.243;1.3871;0.0248;46.3794;42.0531;United States;0.111;1.0346;5300
