issuer;shortRatioAmount;betaAmount;shortPercentAmount;lowAmount;highAmount;Low-High-Ratio;cluster
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SculptorCapitalManagement,Inc;4.97;1.4866;0.2314;8.86;28.2938;0.3131428086718645;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmericanInternationalGroup,Inc;2.2;1.3816;0.4904;15.6047;54.1029;0.2884263135617499;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CNHIndustrialN.V;2.82;1.6782;1.0;4.8998;12.97;0.3777794911333847;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BPp.l.c;0.48;0.7039;0.0;14.4522;37.1313;0.3892187992340693;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CampbellSoupCompany;9.67;0.5123;0.4424;39.8225;53.6904;0.7417061523102827;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#StewartInformationServicesCorporation;2.83;1.0346;0.2395;19.8067;52.07;0.3803860188208181;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FortuneBrandsHome&Security,Inc;1.64;1.6546;0.2735;33.5832;92.3276;0.3637395535029612;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#KronosWorldwide,Inc;5.46;1.2588;1.374;6.5187;15.39;0.42356725146198826;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#STMicroelectronicsN.V;2.41;1.3953;0.1852;14.6092;41.9395;0.34833987052778403;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MGMResortsInternational;2.73;2.4136;0.1048;5.8983;33.8292;0.17435529069561204;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DHTHoldings,Inc;2.01;-0.1328;0.6535;4.0083;7.2962;0.5493681642498836;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheWilliamsCompanies,Inc;2.15;1.7024;1.5686;7.9417;22.53;0.3524944518419885;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Group1Automotive,Inc;13.84;2.1344;0.0389;26.1902;136.013;0.19255659385499915;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheHomeDepot,Inc;1.65;1.0457;0.4815;138.3077;291.0679;0.4751733186655073;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConagraBrands,Inc;2.93;0.7958;0.5078;22.3863;39.0353;0.5734886115900223;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FrontlineLtd;3.34;0.5442;0.5755;5.2577;10.9374;0.4807083950481833;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#RE/MAXHoldings,Inc;4.85;1.5197;0.4681;14.1748;39.5747;0.358178331105479;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PublicStorage;2.69;0.0661;0.7612;151.0047;238.562;0.6329788482658596;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IndependenceHoldingCompany;8.88;0.7349;0.294;21.7135;43.1865;0.5027844349507369;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DelekUSHoldings,Inc;3.63;2.1701;0.0;7.5354;32.4943;0.23189913307872456;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ESCOTechnologiesInc;2.35;1.0672;0.1155;62.404;106.3264;0.5869097420772262;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UnitilCorporation;1.27;0.3911;0.7426;32.4585;63.9567;0.5075074229908673;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SunstoneHotelInvestors,Inc;2.28;1.4042;0.0;5.7168;13.6209;0.419707948813955;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EcolabInc;3.32;1.0299;0.4118;123.757;229.7947;0.5385546315907199;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EPRProperties;5.24;1.8247;0.6109;12.2017;70.7127;0.1725531623032355;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UniFirstCorporation;1.39;1.0073;0.2174;121.4112;216.7448;0.5601573832451805;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheWaltDisneyCompany;1.33;1.1701;0.0;79.07;183.4;0.43113413304253;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PrudentialPlc;1.35;1.3328;3.1817;15.29;38.1228;0.4010723241734605;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#InternationalBusinessMachinesCorporation;4.53;1.2399;0.5756;86.9458;150.8394;0.5764130591874537;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UniversalHealthRealtyIncomeTrust;2.48;0.7601;0.956;51.7449;125.4451;0.4124904041688357;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AonPlc;10.94;0.8352;0.1835;142.9015;236.4881;0.6042650771857019;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BrandywineRealtyTrust;3.53;1.1554;0.5352;7.0733;15.3663;0.46031250203367097;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#IDEXCorporation;2.27;1.0829;0.3876;103.5999;199.5;0.5192977443609023;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WestPharmaceuticalServices,Inc;1.37;1.0268;0.156;124.2671;305.0;0.4074331147540984;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NextEraEnergy,Inc;3.2;0.1491;0.6161;43.0407;78.1037;0.551071204053073;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1267;43.8;67.77;0.6463036741921204;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1267;43.8;67.77;0.6463036741921204;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1253;43.8;67.77;0.6463036741921204;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1253;43.8;67.77;0.6463036741921204;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1267;32.11;67.77;0.4738084698244061;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1267;32.11;67.77;0.4738084698244061;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1253;32.11;67.77;0.4738084698244061;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1253;32.11;67.77;0.4738084698244061;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1267;43.8;58.0225;0.7548795725796027;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1267;43.8;58.0225;0.7548795725796027;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1253;43.8;58.0225;0.7548795725796027;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1253;43.8;58.0225;0.7548795725796027;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1267;32.11;58.0225;0.5534060062906629;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1267;32.11;58.0225;0.5534060062906629;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;4.16;1.1512;0.1253;32.11;58.0225;0.5534060062906629;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MolsonCoorsBeverageCompany;8.4;1.1512;0.1253;32.11;58.0225;0.5534060062906629;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NucorCorporation;1.87;1.3522;0.6358;26.4816;57.0528;0.4641595153962645;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;3.9344;23.0834;66.79;0.34561161850576433;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;3.9344;23.0834;66.79;0.34561161850576433;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;0.9108;23.0834;66.79;0.34561161850576433;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;0.9108;23.0834;66.79;0.34561161850576433;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;3.9344;29.1989;66.79;0.43717472675550223;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;3.9344;29.1989;66.79;0.43717472675550223;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;0.9108;29.1989;66.79;0.43717472675550223;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;0.9108;29.1989;66.79;0.43717472675550223;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;3.9344;23.0834;52.97;0.4357825184066453;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;3.9344;23.0834;52.97;0.4357825184066453;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;0.9108;23.0834;52.97;0.4357825184066453;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;0.9108;23.0834;52.97;0.4357825184066453;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;3.9344;29.1989;52.97;0.5512346611289409;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;3.9344;29.1989;52.97;0.5512346611289409;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;6.23;0.9401;0.9108;29.1989;52.97;0.5512346611289409;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;1.37;0.9401;0.9108;29.1989;52.97;0.5512346611289409;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MacquarieInfrastructureCorporation;4.12;1.548;0.0;12.5;44.8391;0.278774551674766;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ALLETE,Inc;2.5;0.3942;0.7243;47.1818;81.283;0.5804633195133054;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LifeStorage,Inc;3.21;0.264;0.7405;65.2146;120.87;0.5395433109952842;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RealogyHoldingsCorp;10.62;2.8084;0.0;2.09;15.77;0.1325301204819277;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#D.R.Horton,Inc;1.7;1.7244;0.1175;25.2783;80.9755;0.31217220023340403;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MartinMariettaMaterials,Inc;2.87;0.7055;0.2275;134.0508;287.51;0.4662474348718306;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SaulCenters,Inc;2.16;1.0525;0.7544;22.7416;54.2978;0.4188309655271484;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WattsWaterTechnologies,Inc;8.1;0.8793;0.246;68.5376;123.03;0.5570803868975046;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BeldenInc;12.57;1.6037;0.0656;25.4333;55.7619;0.4561053335700541;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SFLCorporationLtd;1.94;1.2352;0.8606;5.85;13.2892;0.4402070854528489;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EdisonInternational;3.06;0.536;0.6002;41.6584;75.3632;0.5527684599380068;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GraphicPackagingHoldingCompany;1.82;1.1927;0.28300000000000003;10.2449;17.07;0.6001698886936145;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KimcoRealtyCorporation;3.37;1.4388;0.439;7.311;19.5919;0.3731644199898938;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ValeS.A;2.16;0.894;0.3101;6.2238;17.46;0.35646048109965633;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DoverMotorsports,Inc;0.09;0.6588;0.1143;1.0194;2.58;0.3951162790697675;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Mack-CaliRealtyCorporation;13.57;1.0882;0.4444;10.35;23.2461;0.4452359750667854;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TritonInternationalLimited;2.26;1.6668;0.5325;18.9713;49.9299;0.3799587021003447;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AlgonquinPower&UtilitiesCorp;10.95;0.2359;0.9624;9.6706;16.67;0.5801199760047989;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LumenTechnologies,Inc;9.19;1.1071;0.6579;7.6033;13.9724;0.5441656408347886;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MedtronicPlc;1.26;0.7003;0.623;70.4609;119.3211;0.5905150053092034;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ArconicCorporation;2.79;2.23;0.0;5.8;31.59;0.18360240582462806;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheBoeingCompany;0.46;1.6604;0.0;89.0;347.89;0.2558279916065423;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EnvivaPartners,LP;0.54;0.9858;2.2131;19.4752;46.81;0.4160478530228584;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DonaldsonCompany,Inc;1.94;1.3622;0.4242;30.6938;57.65;0.5324163052905464;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HuntsmanCorporation;1.89;1.578;0.8553;11.9551;26.4114;0.4526492348001242;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheChemoursCompany;10.58;2.3396;0.5208;6.7087;27.87;0.2407140294223179;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JBGSMITHProperties;1.63;0.8958;0.6716;22.2921;41.1122;0.5422259086110692;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MSASafetyIncorporated;11.13;0.9837;0.3783;82.7277;155.47;0.5321135910465041;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VulcanMaterialsCompany;1.8;0.6021;0.2887;65.0089;153.5009;0.4235082660753129;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FirstIndustrialRealtyTrust,Inc;1.55;0.863;0.5405;25.2079;44.9051;0.5613594001572204;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NorthwestNaturalHoldingCompany;8.55;0.4299;0.9284;42.33;75.2194;0.5627537576742171;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheSt.JoeCompany;7.98;1.1764;0.1242;15.2895;49.98;0.3059123649459784;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheTravelersCompanies,Inc;4.74;0.7617;0.3804;75.4302;140.54;0.536716948911342;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HewlettPackardEnterpriseCompany;2.17;1.3659;0.3556;7.1874;15.1243;0.4752219937451651;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GlobalPaymentsInc;3.65;1.1701;0.1254;105.202;215.7;0.4877236903106167;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GasLogPartnersLP;2.41;2.9265;0.5378;1.4234;13.4437;0.10587858997151084;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NationalPrestoIndustries,Inc;6.69;0.7239;0.9352;68.17;97.9;0.6963227783452502;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PPGIndustries,Inc;3.84;1.1307;0.3875;68.7714;149.88;0.4588430744595677;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BarnesGroupInc;1.96;1.2751;0.2991;29.8596;67.5931;0.4417551495640827;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ViadCorp;4.28;1.9228;0.0;11.25;70.0019;0.16070992358778832;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AptivPLC;1.96;2.2488;0.1183;29.22;125.76;0.2323473282442748;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AcadiaRealtyTrust;2.06;1.401;2.2308;9.1;25.6947;0.3541586397194752;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BrookfieldInfrastructurePartnersL.P;6.28;0.8693;0.0;22.2802;52.39;0.42527581599541897;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Primerica,Inc;3.82;1.4541;0.1686;60.7845;141.15;0.4306376195536663;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AcuityBrands,Inc;7.04;1.5066;0.063;67.1742;140.7892;0.4771260863759436;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BaringsBDC,Inc;3.67;0.7003;1.0656;4.4043;9.8157;0.44869953238179655;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Smith&NephewPlc;1.34;0.3721;6.5789;25.5242;49.6238;0.5143539994921791;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GracoInc;3.71;0.5617;0.3915;38.0547;73.45;0.5181034717494893;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SunCommunities,Inc;2.1;0.5213;0.627;93.1773;170.0333;0.5479944222690497;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Rollins,Inc;6.85;0.4352;0.6281;20.3425;43.0;0.4730813953488373;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CostamareInc;2.45;1.8404;0.3738;2.9885;10.1597;0.29415238638936186;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BrinkerInternational,Inc;4.12;2.6383;0.2249;7.0;59.7;0.11725293132328307;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PackagingCorporationOfAmerica;2.24;1.0908;0.5471;69.43;138.28;0.5020971940989297;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AresManagementCorporation;4.59;1.2168;0.804;19.7915;48.9;0.40473415132924334;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HumanaInc;1.75;0.8446;0.1072;206.8237;473.9729;0.43636186794645854;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CardinalHealth,Inc;2.01;1.0425;0.3407;39.4056;58.6524;0.6718497452789656;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Dillard's,Inc;14.22;0.7612;0.0;21.885;71.2185;0.30729375092146;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UGICorporation;2.37;0.9528;0.4925;21.1078;43.0879;0.4898776686726437;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EnterpriseProductsPartnersL.P;4.3;1.347;0.8641;9.5077;26.6096;0.35730337923155553;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GlobeLifeInc;2.7;1.1402;0.1098;56.3018;110.5693;0.5091992080984504;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#B&GFoods,Inc;23.77;0.5512;0.8676;10.4008;31.0724;0.33472792574760885;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Knoll,Inc;4.1;1.926;0.2463;7.6406;25.6097;0.2983478916191912;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GenpactLimited;4.56;1.3265;0.1789;19.2631;44.7452;0.4305065124303837;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MSCIInc;1.65;0.8934;0.3873;217.2801;446.9;0.4861940031326919;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheTimkenCompany;1.7;1.7869;0.2756;21.902;78.51;0.2789708317411794;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SouthwestGasHoldings,Inc;1.92;0.1213;0.6226;44.5793;79.6534;0.5596660029578148;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Matson,Inc;4.02;1.0446;0.3169;23.5061;62.0;0.3791306451612903;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RenrenInc;0.29;1.9507;0.0;0.45;7.5;0.06000000000000001;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheWesternUnionCompany;7.9;0.9937;0.5;16.8785;27.3275;0.6176379105296862;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DukeEnergyCorporation;1.83;0.2142;0.764;60.1071;100.4107;0.5986124984687887;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RetailValueInc;0.77;1.9098;0.0;8.2574;36.4038;0.2268279685087821;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KenonHoldingsLtd;0.72;0.9911;0.3394;9.6105;30.25;0.317702479338843;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ScorpioBulkersInc;4.45;1.6189;0.0;10.6596;64.3295;0.16570313775173132;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Deere&Company;1.35;0.9816;0.1674;104.3454;272.7764;0.3825308934350625;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#QTSRealtyTrust,Inc;10.6;0.516;0.6836;41.6929;71.5106;0.5830310471454582;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Anthem,Inc;1.68;0.9927;0.1599;169.3836;337.2053;0.5023159481775642;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Medifast,Inc;5.39;1.5617;0.5343;47.1865;207.393;0.2275221439489279;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WorldWrestlingEntertainment,Inc;8.24;1.5003;0.2182;28.858;66.7607;0.4322602968512913;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Knight-SwiftTransportationHoldingsInc;2.32;1.3186;0.1362;27.3845;47.3484;0.5783616764241242;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GeoParkLimited;0.59;1.5843;0.0;5.3803;22.1984;0.2423733242035462;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PolarisInc;2.31;2.1024;0.4;39.8866;108.9324;0.36615919597842334;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ThermoFisherScientificInc;1.21;0.8604;0.055;249.8022;532.3223;0.4692687118311594;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Carter's,Inc;4.25;1.2031;0.1333;60.17;111.7282;0.538539061758804;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ONEOK,Inc;2.52;1.9864;1.4275;11.0412;71.2599;0.15494268164844466;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AlamosGoldInc;1.07;1.1722;0.1912;3.321;11.5364;0.2878714330293679;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheHersheyCompany;1.94;0.2955;0.5188;108.0586;159.0686;0.6793207458920238;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KilroyRealtyCorporation;3.11;0.9486;0.5225;44.3989;85.9675;0.5164614534562479;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NuStarEnergyL.P;1.04;2.5685;0.0;5.8927;26.0092;0.2265621395506205;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WabashNationalCorporation;17.16;1.8808;0.8264;6.1718;19.17;0.32195096504955656;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SealedAirCorporation;1.95;1.2236;0.2071;16.852999999999998;46.41;0.36313294548588665;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AXISCapitalHoldingsLimited;2.79;0.8357;0.0;30.8832;64.2123;0.4809545834676534;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RadianGroupInc;7.84;1.5759;0.2646;9.312;25.1663;0.3700186360331078;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DuPontDeNemours,Inc;3.19;1.3365;0.3561;27.8766;71.55;0.38961006289308175;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HalliburtonCompany;3.24;2.8346;0.3987;4.2112;24.9737;0.16862539391439793;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DouglasEmmett,Inc;4.63;0.8992;0.5895;22.265;43.8282;0.5080062608092506;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AnteroMidstreamCorporation;3.83;3.2341;0.0;1.6664;8.57;0.19444574095682612;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SLGreenRealtyCorp;6.9;1.7129;0.3963;32.5678;87.7884;0.3709806762624675;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CoreLogic,Inc;3.5;1.1171;0.2926;24.3557;79.51;0.30632247516035715;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LeidosHoldings,Inc;2.74;1.0845;0.2378;67.2876;120.4899;0.5584501273550728;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheHanoverInsuranceGroup,Inc;1.43;0.9039;0.3181;73.7314;141.1829;0.5222402996396872;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmerenCorporation;2.69;0.2126;0.5848;57.6083;86.3277;0.6673211495267453;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KemperCorporation;2.35;0.8546;0.1863;53.0994;85.0057;0.6246569347702566;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RenaissanceReHoldingsLtd;1.09;0.4488;0.5185;112.5855;201.0032;0.5601179483709712;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BestBuyCo.,Inc;1.25;1.5659;0.3385;47.2757;124.2072;0.38061964201753207;1
